Key,Tuning,Tune,aka,Parts,Composer,Player,Album,MP3_1,MP3_2,MP3_3,MP3_4,Video_1,Video_2,Video_3,Video_4,Lyrics,Source,Dates,Notes,NeedChangeOnWebsite,pdf,Info,Order,Modal
A,AEAE,Arnold Van Pelt's Tune,,,,,,,,,,https://www.youtube.com/watch?v=MkYJblMmAj8,,,,,Coral,Se 20; Oc 25 2008-2009; 2010:,,,,,1,
A,AEAE,Back in '89,,,,,,,,,,,,,,,Jesse,,,,,,1,
A,AEAC#,Bibb County Hoedown,,,,,,,,,,http://www.youtube.com/watch?v=_bDcIKc6edM,,,,,,24 May 2008-2009; 2010:,,,,,1,
A,AEAE,Big-Eyed Rabbit,,,,,,https://www.slippery-hill.com/recording/big-eyed-rabbit,,,,,,,,,,,,,,,1,
A,AEAE,Big Hoedown,,,,,,https://www.slippery-hill.com/recording/big-hoedown-0,,,,,,,,,Pringle,2009,,,,,1,
A,AEAE,Bill Cheatum,,,,,,,,,,,,,,,,,,,,,1,
A,AEAE,Blind Steer In A Mud Hole,,,,,,,,,,,,,,,,2008-2009; 2010:,,,,,1,
A,AEAE,Boatman,,,,,,,,,,,,,,,,,,,,,1,
A,AEAE,Bob-tailed Mule,Buckin' Dun,,,,,,,,,,,,,,,,,,,,1,
A,AEAE,Booth Shot Lincoln,,,,,,http://sites.google.com/site/spiraloldtime/#A,,,,http://www.youtube.com/watch?gl=GB&hl=en-GB&v=HMqnSNpNgrk,,,,,,,,,,,1,
A,AEAE,Black Jack Grove,,,,,,,,,,http://www.youtube.com/watch?v=BOix0Y5GEIg,,,,,,,,,,,1,
A,AEAE,Breaking Up Christmas,,,,,,http://www.fiddlehangout.com/myhangout/music-search.asp?searchTitle=breakin,,,,,,,,Music/BreakingUpChristmas.txt,,,,,,,1,
A,AEAE,Buckin' Dun,Bob-tailed Mule,,,Rayna Gellert,Starch & Iron,http://itunes.apple.com/us/album/starch-iron/id289843376,,,,http://www.youtube.com/watch?v=AQKWAcDvzgc,,,,,Coral,,,,,,1,
A,AEAE,Bucking Mules,,,,,,,,,,,,,,,,,,,,,1,
A,AEAE,Buffalo Gals,,,,Bruce Molsky,,https://www.slippery-hill.com/recording/buffalo-gals-0,http://stringband.mossyroof.com/#Atunes,,,http://www.youtube.com/watch?gl=GB&hl=en-GB&v=ITJo098mmhI,,,,,,,video in G,,,,1,
A,AEAE,Bull At The Wagon,,,,,,http://www.fiddlehangout.com/myhangout/music.asp?id=85&musicid=104,,,,,,,,,,,,,,,1,
A,AEAE,Bunch of Keys,,,,,,,,,,,,,,,,,,,,,1,
A,AEAE,Cajun Fiddle,,,,,,,,,,,,,,,,,,,,,1,
A,AEAE,Callahan,,,,Bruce Molsky,Poor Man's Troubles,,,,,,,,,,,,,,,,1,
A,AEAE,Callahan's Reel,,,,,,,,,,,,,,,,,,,,,1,
A,AEAE,Candy Girl,,,,,,,,,,http://www.youtube.com/watch?v=I5h3PQNAg7g,https://www.youtube.com/watch?v=N68qOS57Rr4&list=PLJqDg9De7XgK5RHqkOM02kd1cw73_8L9c&index=1,,,,,,,,,,1,
A,GDGD,Chicken & Dumplings ,,B part x3,,,,,,,,http://www.youtube.com/watch?v=7Nj-4Idejoc,,,,,,,,,,,1,
A,AEAE,Chinquapin ,,,,,,http://sites.google.com/site/spiraloldtime/#A,,,,http://www.youtube.com/watch?v=m4C_GEI8ykw,,,,,,,,,,,1,
A,AEAE,Chinquapin Hunting ,,3 pts; crooked,,Bruce Molsky,,http://stringband.mossyroof.com/#Atunes,,,,https://www.youtube.com/watch?v=TYS7xyNW8Mc,,,,,,,,,,,1,
A,AEAE,Cotton-Eyed Joe,,,,,,,,,,http://www.cduniverse.com/search/xx/music/pid/1040686/a/Legacy+Of+Tommy+Jarrell+Vol+1:+Sail+Away+Ladies.htm,,,,,,,,,,,1,
A,AEAE,Creeks All Muddy and the Pond's All Dry ,,,,,,https://www.slippery-hill.com/recording/springs-all-muddy-ponds-all-dry,,,,https://www.youtube.com/watch?v=5q_Pu6jxt0I,,,,,,,,,,,1,
A,AEAE,Cripple Creek,,,,,,,,,,,,,,,,,,,,,1,
A,AEAE,Crow Creek ,,,,,,http://sites.google.com/site/spiraloldtime/#A,,,,https://www.youtube.com/watch?v=KoIsx_dYNaQ,,,,,,,,,,,1,
A,AEAE,Crow Little Rooster ,,,,,,http://stringband.mossyroof.com/#Atunes,,,,,,,,,,,,,,,1,
A,AEAE,Cumberland Gap ,,,,,,http://www.fiddlehangout.com/myhangout/music.asp?id=160&musicid=205,,,,,,,,,,,,,,,1,
A,AEAE,Dinah ,,,,,,http://stringband.mossyroof.com/#Atunes,http://folkmads.org/wp-content/grand-media/audio/Dinah.mp3,,,http://www.youtube.com/watch?gl=GB&hl=en-GB&v=Aj8tUIow4rU,,,,,,,,,,,1,
A,AEAE,Donna's Got A Rambling Mind,,"Pt.A-x3, Pt.B-x4",,Joe Thompson ,,,,,,,,,,,,,,,,,1,
A,AEAE,Dull Chisel,,,,Gary Harrison,,,,,,,,,,,,,,,,,1,
A,AEAE,Dusty Miller ,,,,,,,,,,https://www.youtube.com/watch?v=oQ4mFmJsfE8,,,,,,,,,,,1,
A,AEAE,Fire On The Mountain ,,,,,,http://www.fiddlehangout.com/myhangout/music.asp?id=1439&musicid=723,,,,,,,,,,,,,,,1,
A,AEAE,Georgia Railroad,Peter Went A Fishin',,,,,,,,,https://www.youtube.com/watch?v=1LwBq75V6ww,http://www.youtube.com/watch?v=H0XvtNxvtzs,http://www.youtube.com/watch?v=ZVtNfJ53ymo,,,,,,,,,1,
A,AEAE,Get Up In The Cool  ,,,,,,https://www.slippery-hill.com/recording/get-cool,,,,,,,,,,,,,,,1,
A,AEAE,Girl I Left On Sandy  ,,,,,,,,,,https://www.youtube.com/watch?v=1Nb8o038amQ,,,,,,,,,,,1,
A,AEAE,Going Across The Sea,,,,,,,,,,https://www.youtube.com/watch?v=ebIHOOkzATY,https://www.youtube.com/watch?v=eRkrfiftkN4,,,,,,,,,,1,
A,AEAE,Goodbye Girls I'm Going To Boston,,,,,,,,,,,,,,,,,,,,,1,
A,AEAE,Goodbye Liza Jane ,,,,,,,,,,http://www.youtube.com/watch?v=NDNjhDAsVoc,,,,,,,,,,,1,
A,AEAE,Grandpa's Favorite ,,,,,,https://www.slippery-hill.com/recording/grandads-favorite,,,,,,,,,,,,,,,1,
A,AEAE,Granny,,,,Henry Reed,,http://www.loc.gov/item/afcreed000135/,,,,,,,,,,,,,,,1,
A,AEAE,Great Big Taters In A Sandy Land ,,,,,,https://folkways.si.edu/andy-cahan-laura-fishleder-and-lisa-ornstein/great-big-taters-in-sandy-land/old-time/music/track/smithsonian,,,,https://www.youtube.com/watch?v=ook2ESMeMEQ,,,,,,,,,,,1,
A,AEAE,Green Back Dolly-O,,,,,,,,,,,,,,,,,,,,,1,
A,AEAE,Grey Eagle ,,,,,,,,,,http://www.youtube.com/watch?v=RJGdkByWSVU,http://www.youtube.com/watch?v=rQ2bpFVFmG0&feature=related,,,,,,,,,,1,
A,AEAE,Grey Haired Dancing Girl ,,,,,,,,,,https://www.youtube.com/watch?v=ffGnjzMA2WE,,,,,,,,,,,1,
A,AEAE,Ground Hog ,,,,,,https://www.fiddlehangout.com/myhangout/media-player/audio_player2.asp?musicid=769&archived=,,,,,,,,,,,,,,,1,
A,AEAE,Grub Springs ,,,,,,http://stringband.mossyroof.com/#Atunes,,,,https://www.youtube.com/watch?v=S911Fg31dP8,,,,,,,,,,,1,
A,AEAE,Gunboat ,,,,,,https://www.mne.psu.edu/lamancusa/tunes/wav/gunboat.mp3,,, ,https://www.youtube.com/watch?v=3HuDlFbAqu8,,,,,,,,,,,1,
A,AEAE,Half Past Four,,,,,,,,,,,,,,,,,,,,,1,
A,AEAE,Hangman's Reel ,,4 pts,,,,http://sites.google.com/site/spiraloldtime/#A,,,,http://www.youtube.com/watch?v=ZYZgHpCR9DI,,,,,,,,,,,1,
A,AEAE,Hell Amongst The Round Peakers ,Up Jumped Trouble / Up Jumped The Devil,,,,,https://fieldrecorder.bandcamp.com/track/hell-among-the-round-peakers,,,,,,,,,,,,,,,1,
A,AEAE,Hunting The Buffalo,,,,,,,,,,,,,,,,,,,,,1,
A,AEAE,Ice House,,,Matt Gordon,,,http://folkmads.org/wp-content/grand-media/audio/A_IceHouse.mp3,,,,,,,,,,,,,,,1,
A,AEAE,Ida Red,,,,,,,,,,,,,,,,,,,,,1,
A,AEAE,Indian On A Stump ,,,,,,,,,,https://www.youtube.com/watch?v=DXNn9879nsM,,,,,,,,,,,1,
A,AEAE,Irish Polka ,,,,,,http://stringband.mossyroof.com/#Atunes,,,,,,,,,,,,,,,1,
A,AEAE,Jenny Get Around ,,Crooked,,,,https://soundarchives.berea.edu/files/original/4e29f9ab63eb7bbe075250eca2376a59.mp3,https://soundarchives.berea.edu/files/original/939500caa298e8bad24d07aa219c4465.mp3,,,,,,,,,,,YES YES,https://soundarchives.berea.edu/items/show/5363,https://soundarchives.berea.edu/files/original/939500caa298e8bad24d07aa219c4465.mp3,1,
A,AEAE,Jenny Ran Away In The Mud In The Night ,,,,,,http://stringband.mossyroof.com/#Atunes,,,,,,,,,,,,,,,1,
A,AEAE,Jim Shank ,"Jimmy Shank, Jim Shanks",,,,,https://www.slippery-hill.com/content/jim-shank,,,,https://www.youtube.com/watch?v=4CP6TwJ-nAo,,,,,,,,,,,1,
A,AEAE,John Brown's Dream ,,,,,,https://www.fiddlehangout.com/myhangout/music.asp?id=1796&musicid=1084,,,,https://www.youtube.com/watch?v=4CP6TwJ-nAo,,,,,,,,,,,1,
A,AEAE,Kansas City Reel ,,,,,,,,,,https://www.youtube.com/watch?v=R8jORAPG5jg,,,,,,,,,,,1,
A,AEAE,Ladies In The Center & Three Hands Round,,,,,,,,,,,,,,,,,,,,,1,
A,AEAE,Late For The Dance ,,,,,,https://www.fiddlehangout.com/myhangout/music.asp?id=163&musicid=322,,,,http://www.youtube.com/watch?gl=GB&hl=en-GB&v=4Sw9J7bEWaA,http://www.youtube.com/watch?gl=GB&hl=en-GB&v=2de0h-np0sY,http://www.youtube.com/watch?gl=GB&hl=en-GB&v=TPM5LTlD8ec,,,,,,,,,1,
A,AEAE,L'Ville ,Snake Hunt,,,,,https://sites.google.com/site/spiraloldtime/#A,https://www.parlorpickers.com/home,,,https://www.youtube.com/watch?v=KYkR-XVrHXg,,,,,,,,,,,1,
A,AEAE,Little Billy Wilson ,,,,,,https://sites.google.com/site/spiraloldtime/#A,,,,,,,,,,,,,,,1,
A,AEAE,Little Dutch Girl ,,,,,,https://www.youtube.com/watch?v=tuLfvGwa3fA,,,,,,,,,,,,,,,1,
A,AEAE,Little Girl With Her Hair All Down Behind ,,,,,,https://www.fiddlehangout.com/myhangout/music.asp?id=865&musicid=5673&ie6,,,,,,,,,,,,,,,1,
A,AEAE,Little Rabbit (Where's Your Mammy) ,,5 pts,,,,https://sites.google.com/site/spiraloldtime/#A,,,,,,,,,,,,,,,1,
A,AEAE,Liza Jane,,,,,,,,,,,,,,,,,,,,,1,
A,AEAE,Lonesome John,,,,,,,,,,,,,,,,,,,,,1,
A,AEAE,Lost Indian  ,,,,,,,,,,https://www.youtube.com/watch?v=RnWGL7pWc98,,,,,,,,,,,1,
A,AEAE,Millers' Reel ,,,,,,https://www.fiddlehangout.com/myhangout/music.asp?id=10628&musicid=5457&ie6,,,,,,,,,,,,,,,1,
A,AEAE,Mississippi Sawyer,,,,,,,,,,,,,,,,,,,,,1,
A,AEAE,Mississippi Squaredance,,,,,,,,,,,,,,,,,,,,,1,
A,AEAE,Old Corn Liquor ,,,,,,https://www.banjohangout.org/myhangout/media-player/audio_player2.asp?musicid=35183&archived=true,,,,,,,,,,,,,,,1,
A,AEAE,Old Horse & Buggy-O,,,,,,https://sites.google.com/site/spiraloldtime/#A,https://www.slippery-hill.com/content/horse-and-buggy-o,,,,,,,,,,,,,,1,
A,AEAE,Old Ma Flanagan ,,,,,,https://www.fiddlehangout.com/myhangout/music-search.asp?searchTitle=old+mother+flan&SearchAuthor=&searchDateFrom=&searchDateTo=&searchRateOrder=+%3E+&searchRateValue=&searchPlayOrder=+%3E+&searchPlayValue=&searchGenre=&searchPlaylist=&submit=Search,,,,,,,,,,,,,,,1,
A,AEAE,Old Napper ,,,,,,,,,,https://www.youtube.com/watch?v=TI3hx6H7CpQama,,,,,,,,,,,1,
A,AEAE,Police Man ,,,,,,,,,,,,,,,,,,,,,1,
A,AEAE,Poor Little Thing Cried Mammy ,,3 pts,,,,,,,,,,,,,,,,,,,1,
A,AEAE,Pretty Little Gal,,,,,,,,,,,,,,,,,,,,,1,
A,AEAE,Pretty Little Girl With Her Hair All Down Behind Her,,,,,,,,,,,,,,,,,,,,,1,
A,AEAE,Pretty Little Shoes ,,,,,,http://folkmads.org/wp-content/grand-media/audio/A_PrettyLittleShoes.mp3,,,,,,,,,,,,,,,1,
A,AEAE,Pretty Little Widow,,,,,,,,,,,,,,,,,,,,,1,
A,AEAE,Red Prairie Dawn,,,Garry Harrison,,,,,,,https://www.youtube.com/watch?v=JoAn7gHtC8c,,,,,,,,,,,1,
A,AEAE,Red Steer  ,,,,,,,,,,https://www.youtube.com/watch?v=huWrwTmcyFI,,,,,,,,,,,1,
A,AEAE,Richmond ,,,,,,https://www.fiddlehangout.com/myhangout/music.asp?id=376&musicid=2985&ie6,,,,,,,,,,,,,,,1,
A,AEAE,Road To Malvern,,,"Jim Childress, WVa",,,https://www.mne.psu.edu/lamancusa/tunes.html,,,,https://www.youtube.com/watch?v=ZEN571EuwAY,,,,,,,,,,,1,
A,AEAE,Sail Away Ladies ,,,,,,http://www.fiddlehangout.com/myhangout/music.asp?id=581&musicid=264&ie6fix,http://www.fiddlehangout.com/myhangout/music.asp?id=1516&musicid=890,,,https://www.youtube.com/watch?v=VM6yTNMAh3A,,,,,,,,,,,1,
A,AEAE,Sally Goodin' ,,,,,,,,,,,,,,,,,,,,,1,
A,AEAE,Sandy Boys ,,,,,,http://folkmads.org/music/abq-megaband/tune-library/,https://www.parlorpickers.com/home,,,https://www.youtube.com/watch?v=EgdSxNqm_V0,,,,,,,,,,,1,
A,AEAE,Say Old Man Can I Have Your Daughter ,,,,,,https://adamhurt.bandcamp.com/track/say-old-man-i-want-your-daughter (G),https://www.parlorpickers.com/home (D),http://canote.com/listen-buy/,,,,,,,,,,,,,1,
A,AEAE,Shady Grove,,,,,,,,,,,,,,,,,,,,,1,
A,AEAE,Sugar In The Gourd ,,,,,,http://stringband.mossyroof.com/#Atunes,,,,,,,,,,,,,,,1,
A,AEAE,Sweet Marie ,,Crooked,,,,https://www.banjohangout.org/myhangout/music-search.asp?searchTitle=sweet+marie (G),,,,https://www.youtube.com/watch?v=SpsNW2OjFHU,https://www.youtube.com/watch?v=SpsNW2OjFHU&fmt=18,,,,,,,,,,1,
A,AEAE,Sweet Nell,,,,,,,,,,,,,,,,,,,,,1,
A,AEAE,Sweet Sunny South,,,,,,,,,,,,,,,,,,,,,1,
A,AEAE,Three Thin Dimes ,,,,,,http://folkmads.org/wp-content/grand-media/audio/A_ThreeThinDimes.mp3,,,,,,,,,,,,,,,1,
A,AEAE,Tipping Back The Corn,,,,,,,,,,,,,,,,,,,,,1,
A,AEAE,Train On The Island ,,,,,,http://stringband.mossyroof.com/,,,,https://www.pegheadnation.com/featured-videos/studio/bruce-molsky-train-island/,,,,,,,,,,,1,
A,AEAE,Trouble In Mind,,,,,,,,,,,,,,,,,,,,,1,
A,AEAE,Two Thin Dimes,,,,,,,,,,,,,,,,,,,,,1,
A,AEAE,Up Jumped Trouble ,,,,,,,,,,,,,,,,,,,,,1,
A,AEAE,Walk On John To Kansas,,,,,,,,,,,,,,,,,,,,,1,
A,AEAE,Waterbound ,,,,,,http://folkmads.org/music/abq-megaband/tune-library/,,,,,,,,,,,,,,,1,
A,AEAE,Wolves A Howlin' ,,,,,,,,,,,,,,,,,,,,,1,
A,AEAE,Zach Wheat's Piece,,,,,,,,,,,,,,,,,,,,,1,
D,ADAE,8th Of January,Battle of New Orleans,,,,,http://stringband.mossyroof.com/#Dtunes,,,,,,,,,,,,,,,2,
D,ADAE,Ain't Got No Honey Babe Now ,,,,,,,,,,https://www.youtube.com/watch?v=m8LSlvQchmE,,,,,,,,,,,2,
D,ADAE,Angeline The Baker ,,,,,,http://folkmads.org/music/abq-megaband/tune-library/,,,,,,,,,,,,,,,2,
D,ADAE,Apple Blossom ,,,,,,https://www.fiddlehangout.com/myhangout/music.asp?id=2907&musicid=3572,,,,,,,,,,,,,,,2,
D,ADAE,Arkansas Traveller  ,,,,,,https://www.fiddlehangout.com/myhangout/music.asp?ID=241&musicid=331,,,,,,,,,,,,,,,2,
D,ADAE,Ashokan Farewell ,,,Jay Ungar,,,,,,,https://www.youtube.com/watch?v=2kZASM8OX7s,,,,,,,,,,,2,
D,ADAE,Backstep Cindy  ,,,,,,https://www.slippery-hill.com/content/backstep-cindy,,,,,,,,,,,,,,,2,
D,ADAE,Belles of Lexington ,,,,,,https://www.fiddlehangout.com/myhangout/music.asp?id=9864&musicid=6166&ie6,,,,,,,,,,,,,,,2,
D,ADAE,Big Gray Cat on the Tennessee Farm ,,,,,,,,,,https://www.youtube.com/watch?v=rVfuXVh4ZEQ,,,,,,,,,,,2,
D,ADAE,Big Liza Jane ,,,,,,https://www.parlorpickers.com/home,,,,,,,,,,,,,,,2,
D,ADAE,Black-Eyed Suzie,,,,,,http://stringband.mossyroof.com/,http://www.juneberry78s.com/sounds/Luther%20Strong%20-%20Black-Eyed%20Susie.mp3,,,https://www.youtube.com/watch?v=DLTfwNCRw2w&list=RDkG_LASYxgyc&index=1,,,,,,,,,,,2,
D,ADAE,Black Snake Bit Me On The Toe ,,,,,,https://www.parlorpickers.com/home,,,,,,,,,,,,,,,2,
D,ADAE,Bonaparte Crossing the Rhine ,,,,,,http://stringband.mossyroof.com/#Dtunes,,,,,,,,,,,,,,,2,
D,ADAE,Bonaparte's Retreat ,,,,,,http://stringband.mossyroof.com/,,,,,,,,,,,,,,,2,
D,ADAE,Camp Meeting On the 4th of July ,,,,,,https://www.slippery-hill.com/content/camp-meeting-4th-july,https://www.fiddlehangout.com/myhangout/music.asp?id=7861&musicid=6222&ie6fix=,,,https://www.youtube.com/watch?v=8f7MR_dTOTY,,,,,,,,,,,2,
D,ADAE,Can You Dance A Tobacco Hill,,,,,,,,,,,,,,,,,,,,,2,
D,ADAE,Charleston Gals,,,,,,,,,,,,,,,,,,,,,2,
D,ADAE,Cherokee Shuffle ,,3 pts,,,,https://www.slippery-hill.com/content/cherokee-shuffle-0,,,,,,,,,,,,,,,2,
D,ADAE,Chicken Reel,,,,,,,,,,,,,,,,,,,,,2,
D,ADAE,Chinese Breakdown ,,,,,,https://sites.google.com/site/spiraloldtime/#D,https://adamhurt.bandcamp.com/track/chinese-breakdown,,,,,,,,,,,,,,2,
D,ADAE,Christmas Eve ,,,,,,https://www.slippery-hill.com/content/christmas-eve-1,,,,https://www.youtube.com/watch?v=NdkUA8b0zxM,,,,,,,,,,,2,
D,ADAE,Cider Mill ,,,,,,https://www.fiddlehangout.com/myhangout/music.asp?ID=1837&musicid=2827,,,,https://www.youtube.com/watch?v=Vg830hiHe70,,,,,,,,,,,2,
D,ADAE,Cindy ,Get Along Home Cindy,Crooked,,,,,,,,https://www.youtube.com/watch?gl=GB&hl=en-GB&v=DJoqqj2lL8o,,,,,,,,,,,2,
D,ADAE,Coleman's March,,,,,,,,,,,,,,,,,,,,,2,
D,ADAE,Country Waltz,,,,,,,,,,,,,,,,,,,,,2,
D,ADAE,Cuckoo's Nest,,,,,,,,,,,,,,,,,,,,,2,
D,ADAE,Cumberland Gap ,,,,,,https://www.fiddlehangout.com/myhangout/music.asp?id=160&musicid=205,https://www.slippery-hill.com/content/cumberland-gap-6,,,,,,,,,,,,,,2,
D,ADAE,Debbie's Waltz,,,Graham Townsend,,,,,,,,,,,,,,,,,,2,
D,ADAE,Dry and Dusty ,,,,,,,,,,https://www.youtube.com/watch?v=SSs_WBvbuOA,https://www.youtube.com/watch?v=DHlvVvg-1Ps,,,,,,,,,,2,
D,ADAE,Duck River ,,,,,,https://www.slippery-hill.com/content/duck-river,,,,https://www.youtube.com/watch?v=DHlvVvg-1Ps (@2:22),,,,,,,,,,,2,
D,ADAE,Ducks On The Millpond ,,,,,,https://www.mne.psu.edu/lamancusa/tunes.html,https://sites.google.com/site/spiraloldtime/#D,,,,,,,,,,,,,,2,
D,ADAE,Durang's Hornpipe ,,,,,,https://www.fiddlehangout.com/myhangout/music.asp?id=581&musicid=540&ie6fix,http://folkmads.org/music/abq-megaband/tune-library/,,,,,,,,,,,,,,2,
D,ADAE,Falling Off A Log,,,,,,,,,,,,,,,,,,,,,2,
D,ADAE,Fisher's Hornpipe,,,,,,,,,,,,,,,,,,,,,2,
D,ADAE,Five Miles To/From Town  ,,Crooked,,,,https://www.slippery-hill.com/content/five-miles-town,https://www.parlorpickers.com/home,https://music.apple.com/us/album/starch-iron/289843376,,,,,,,,,,,,,2,
D,ADAE,Foldin' Down The Sheets,,,,,,https://www.fiddlehangout.com/myhangout/music.asp?id=711&musicid=906&ie6fix=1#comments,,,,,,,,,,,,,,,2,
D,ADAE,Fly Around My Pretty Little Miss,"Western Country, Susanna Gal",,,,,http://www.honkingduck.com/mc/releases/fly-around-my-pretty-little-miss-7112986/,,,,https://www.dailymotion.com/video/x42llk,https://www.youtube.com/watch?v=517oWy98puc,,,,,,,,,,2,
D,ADAE,Forky Deer ,Forked Deer,5 pts,,,,,,,,https://www.youtube.com/watch?v=S911Fg31dP8 (@3:00),,,,,,,,,,,2,
